108,Dragon Knight Chronicles https://t.co/xUx6MKBLG8 $2.99 #Fantasy #Contemporary #Adventure. Mix of Fantasy and… https://t.co/TDvEazdDde
109,"The Surpen King
https://t.co/LTcOVqLW2H 
 #Fantasy #Superhero #Action &amp; #Adventure #Free #Book #Kindle #review… https://t.co/cviwfa4UVa"
110,Dragon Knight Chronicles https://t.co/4NmE7oTuZE $2.99 #Fantasy #Contemporary #Adventure. Mix of Fantasy and… https://t.co/0GKrkrZU6Q
111,"Please check this poetry
## Love Poetry ## How Do I Love Thee? by Elizabeth Barrett Browning:… https://t.co/grI1FAATp7"
112,Some amazing photos here of the New Futuristic Library in China with 1.2 Million Books #Books #library @KEHSlibrary https://t.co/Dx0beVLkSe
113,What do u need to finish that #writing project? Write it down. Go after it. Find it. Tackle it. Finish your #book! https://t.co/s3giYT3JwI
114,"Straight solid 5 star reviews. Check out ZOMBIE LIEUTENANT today for yourself.
#books #goodreads #zombie… https://t.co/EgD5OwH2fV"
115,"Operation Amazon, gripping action thriller out now. #writingcommunity #writing #writerslife #BookBoost #books… https://t.co/ggv795mIJT"
116,#NewVideo The Art of Love &amp; Murder @brendawhitesid2 #booktrailer #StillMomentsMag #blogging #booktuber #booktube… https://t.co/fiAdsi6sn2
117,Just finished reading crooked house. What an amazing plot ✨ I can't get enough of Agatha Christie. @agathachristie #reading #murdermystery
118,"Straight solid 5 star reviews. Check out ZOMBIE LIEUTENANT today for yourself.
#Zombies #Apocalypse #KindleBooks… https://t.co/FV8IyQsZtO"
119,"RT@AmazngBooks  BENEATH THE ROCK. Some soldiers remain haunted by WWII. ➡https://t.co/ap46zmuMZ8 https://t.co/1kaKjMhoSV #kindle #books
&amp;+"
120,"#READ on ANY DEVICE

Do You Have What It Takes To Succeed In Today's World?
Do Your Have The Keys To Access Your Mo… https://t.co/ziyWFIsram"
121,"Birth of an Empire 1 https://t.co/RsFpvkPbAd … #ScienceFiction &amp; #Fantasy Space Opera, #Adventure. What happens whe… https://t.co/iv9RjgdKHh"
122,"Birth of an Empire 1 https://t.co/0hGs2HIOIU … #ScienceFiction &amp; #Fantasy Space Opera, #Adventure. What happens whe… https://t.co/Qhc8Svwg6w"
123,"#crimefiction #reading #writing
Crime in closed societies
@crimereads.com
https://t.co/24vmFuVhX5 https://t.co/b0oa0UkzCQ"
124,✨💛I'm feeling today like to THANK to this wonderful #bookish community that makes me feel loved and supported in ev… https://t.co/evr5uumY9q
125,"Thanks, @826National!  A great and hopeful student poem--a nice counterbalance to the daily influx of news we often… https://t.co/0u71NWHAHn"
126,Angels of Light - Beyond The Veil https://t.co/rZojwoXbyV … #Thriller #Pilot must Investigate the #PlaneCrash Death… https://t.co/uHQ2RXfUvQ
127,Angels of Light - Beyond The Veil https://t.co/Zf2d2VZsZl … #Thriller #Pilot must Investigate the #PlaneCrash Death… https://t.co/lgJ6bEWPLE
128,New Junji Ito lurking on my shelf. Can’t wait to dive in. #reading #horror #manga #nosleep https://t.co/HZig2pahVC
129,First To finish his book bingo card! A unique way to get HS Ss re-invested in reading! Ss create bingo cards based… https://t.co/dfPmNoig8f
130,"All these lovely goodies are up for grabs, including a signed paperback copy of my novel! Just pop over to my Faceb… https://t.co/9w4rrWzI8C"
131,"Trading Knives
https://t.co/QKY5FUeIuQ        
#Epic #Fantasy of the Day, #Sponsor #Prize #Knife #Fighter, A… https://t.co/dyuKvdEMjW"
132,"Status https://t.co/iL7tqCiRg6 … $5.99 #Thriller, #Technological #Suspense Dozens of other airliners have gone miss… https://t.co/ltuM2jAddV"
133,"Status https://t.co/rp3OAbnJWx … $5.99 #Thriller, #Technological #Suspense Dozens of other airliners have gone miss… https://t.co/t8BBAAjb1X"
134,https://t.co/BeoF4dr3W2 it is nearly done designing my website and online shop all by myself. Great support from… https://t.co/rR9gutlGWj
135,"#bookreviews 
Best Friends Forever by Margot Hunt
How well do you know your best friend?  Thriller
@HuntAuthor… https://t.co/7UmwIff9x6"
136,"Between Darkness and Light by Crystal Katcher https://t.co/cKLLvsH4LM via @goodreads

Just set up my #author page o… https://t.co/hRxYPb08MA"
137,"Darkness in Malaga https://t.co/u2tUXDDClL …  $4.99 #Thriller, #Mystery &amp; #Suspense, International. #CrimeThriller,… https://t.co/4GP31bSbXm"
138,"Darkness in Malaga https://t.co/U7GKBA9EmS …  $4.99 #Thriller, #Mystery &amp; #Suspense, International. #CrimeThriller,… https://t.co/aPLKgx6ru0"
139,"Winner 2017 IndieReader Awards, Literary Fiction—4.7 stars, 290 rave &gt; reviews—""Poignant, memorable, laugh out loud… https://t.co/ySnaAmmK9L"
140,"WINE, WOMEN AND.....MURDER
99¢ #Kindle #Book
Vineyard Vengeance by Robert Joseph https://t.co/0cco1NOTdu
Tense, tau… https://t.co/sDmD6cGd8D"
141,"Why read this book?
It’s scientifically-backed.
Be Happy! Live Happily! 
99¢ #Kindle #Book
Foods That Will Take You… https://t.co/IUuVVsCgZh"
142,❤Gals❤ If you like #books Join #TeamBossyGals➽ RT share our good #News 'GOD' is #L❤VE!
143,This collection's books contain reviews of movies considered so bad they are good and sorted from best to worst… https://t.co/2U9E0EdNLY
144,"New Blog Post: Things I’m Currently Loving
https://t.co/aHVJQDnGz3
@noughtyhaircare @CarrieHFletcher @Apple… https://t.co/N8uXdNXhgo"
145,FREE EBOOK- InDesign Book Set-up for Self-Publishers and Book Designers https://t.co/R4C8f0GTqb #ebooks #tutorials… https://t.co/KL5m5kCMY6
146,"A new #review for MURDER AT OCHRE COURT, book 7 in my Gilded Newport Mysteries, from the Newport Plain Talk (… https://t.co/qvaC6dQNLh"
147,Happy Support Teen Literature Day - What literature influenced your teenage years? #supportteenlituratureday… https://t.co/CFIgpCuz8M
148,"“There are books about magic and there are books of magic, and the price of the latter is far above rubies.” 
― Sus… https://t.co/1ziClsfDjG"
149,https://t.co/ZxVZ30Ws7E it's back again. Online #book #forsale #amazon #amzonprime https://t.co/KprJgrmgya #kindle
150,"Amen!!! 🤣🤣🤣 At least mine is...
~
~
~
#writer #writerslife #writerscomunity #author #authorscommunity… https://t.co/O297e7hlFy"
151,"Don't miss our SPECIAL #EVENT on April 27! Author @saskiavogel will bring her #book #tour to 1888Center! #reading 

https://t.co/KNIQeYfUus"
152,Check out this Amazon deal: Beer School: A Crash Course in Craft Beer by Jonny Garrett https://t.co/gTtGB2qUn1 via… https://t.co/kSYHh7wU4Z
153,"A dramatic tale of one woman’s spiritual journey where magical happenings, unexpected turns of fate, and unseen for… https://t.co/qOt0S35i09"
154,Check out this Amazon deal: Frommer's EasyGuide to New York City 2019 by Pauline Frommer https://t.co/9L8hOBQD5O vi… https://t.co/SlCVx0cJ39
155,Me having a bad day: I’m going on to the Bar(nes and Noble) @BNBuzz #bookish #bookworm #reading #TreatYoself
156,"Strength is more than the physical! Who are some of your fav non-physically strong characters?

P.S: This is a litt… https://t.co/8UX96mnHty"
157,"RT@AmazngBooks  BENEATH THE ROCK. Some soldiers remain haunted by WWII. ➡https://t.co/3GrbIz2cXy https://t.co/UcKqa6VFvx #kindle #books
^,"
158,"Unkillable Joe
https://t.co/jAD94tSyLq 
#Fantasy #Action &amp; #Adventure #Free #Book #Kindle #review #amazon https://t.co/EFta7WigYc"
159,"#mysteriouslyv #lafw  #officialtdcent 
#tdcmodels #dmvstyle #dmvmodel #book mysteriouslyv 
@tdc_ent1 @ Capitol Heig… https://t.co/8KuUT95eae"
160,Timewise #bookreview  https://t.co/auBPe5Aft2 #books via @TwBookClub
161,"RT@ReaderFaves TEN YEARS AND CHANGE -A #memoir of the anti-war movement spawned by Sen.  Eugene McCarthy ➡https://t.co/SKX4B0odZN #books
^'"
162,"Billionaire's Habits: Find Out How To Be Part Of The Billionaire Boys Club
https://t.co/2dB1N2ZarM
#KINDLE #BOOK
Be… https://t.co/FKbIMxQGsv"
163,What #book do you carry around with you? #amreading https://t.co/t5hIh6bHqe
164,"Welcome book lover, you're among friends! https://t.co/DLtAhVOACe Don't miss our April #book recommendations from B… https://t.co/jGCF8JnlVD"
165,"Blackwater Burning by Elle Marlow https://t.co/uJkOawbICd via @amazon 
He's the law. She's an outlaw's woman. Can t… https://t.co/llPSatNAmE"
166,"RT@AmazngBooks  A family battles dementia. THE HIGH COST OF FLOWERS. ➡https://t.co/zf51CdQ8zS https://t.co/yhnaO2EHNl  #dementia #books
&amp;|"
167,"Kiss and Consume : Lynelle Barrett Kiss and Consume
The year is 1857, and Abigail Hynes’ village has been plagued b… https://t.co/iUUPvbdh4E"
168,"Girl Desecrated
  https://t.co/R5WkSbxFQS  
Gothic #Fantasy #Deal #Sponsor Split personality, Gone with the wind me… https://t.co/hUYxnPIhJm"
169,The Hunger Games trilogy $6. #FriendsBookstore #friendsofthecamarillolibrary #suzannecollins #YA #books #HungerGames https://t.co/aAsUU4tgFD
170,Time for another #TBT Blog Share!  #MJKane #MJKaneMedia #Writing #Life #Books #Authors #NewAuthors #WritingTips… https://t.co/MM0JrhxzGc
171,"RT@AmazngBooks MYSTERIOUS MINNESOTA - Explore history by interviewing the dead! ➡https://t.co/nNxL2TGpzD #books #paranormal
*,"
172,"RT@AMZ0NE EMERGING MAN - Explore the book. ➡https://t.co/SOJV2V4MyX https://t.co/JvfQ6hUbqh #books #amreading
&amp;="
173,"RT@AmznKindlesGet it now! ➡https://t.co/j6LJTUEw2u https://t.co/USq4s2lhav #religion #books
*_"
174,"RT@Quotes  You can't be a #Christian and not believe in the spirit world. - Adrian_Lee_TIPS ➡https://t.co/eu9yJPed3o #books
&amp;+"
175,"It takes a lot of hard work but it's worth it.

#Books #WritersLife #NormanMailer https://t.co/ap7aJS8HGC"
176,"New research has shown that reading on paper is more effective than screen-reading:
https://t.co/TrhPyq9S0f… https://t.co/ZmNibptXi7"
177,"#RT Come on over to my #Amazon #Author Page
There's a #psychological #thriller #suspense #historical #romance… https://t.co/7plkal930o"
178,An amazing opportunity for a talented Chef de Partie to join this Michelin awarded Restaurant kitchen #Reading… https://t.co/tYphqOEYA0
179,Do you enjoy discussing books? We'd love to have you join our Rosemont Facebook group. #books #bookworm… https://t.co/XrNsslFOQ3
180,I've done a thing and you should go and check it out! Head over to RM Walker's website and you can find a bunch of… https://t.co/BPIdPaDOu1
181,"The new Rabbit Who Fights issue 4 now on sale @desertislandbk in Brooklyn, NY (Along with issues 1 and 3)… https://t.co/TTWKot2smo"
182,"#LibreriaAntiquariaBorromini #bookstore on #ViadegliOrfani in #Rome. My Italian is weak, but still... #books… https://t.co/80cenJEVXd"
183,HEY GRANDUDE! BY #PAULMCCARTNEY Sep 2019.PRE-ORDER NOW: #USA🇺🇸🔅HARDCOVER: https://t.co/GnbwfH57jQ🔅KINDLE:… https://t.co/t2fzLSAXKd
184,"The Tiger's Time
https://t.co/dnlk4xD45n 
#Fantasy #Adventure #Sword &amp; #Sorcery #Free #Book #Kindle #review #amazon https://t.co/peOHLvNL3B"
185,The Hygieia Outliers by Jean-Pierre Gilbert and the iconic Royal Liver Building Liverpool. #booklovers #medical… https://t.co/C2VRPjdkXB
186,"#Checkitout BAND OF BELIEVERS, BOOK 1: DISSENT on our #blog at https://t.co/NGGztgNiuu or #BuyItNow on #Amazon at… https://t.co/islSeeRfUv"
187,#Checkitout CROSSOVER: THE CHASER CHRONICLES BOOK 1 on our blog at https://t.co/5bGnZPNcsx or #BuyItNow on #Amazon… https://t.co/7COE9BXZJi
188,"Today I will have to go back to bed

Honestly that's exactly the motivation I needed to go back to bed rn 😂😂
#Books… https://t.co/VmI6sdKDsx"
189,Give the gift of #reading to a special #child! https://t.co/ZnoCDhsEVc I was very impressed!
190,#Checkitout THE FIRE BY NIGHT: A NOVEL on our blog at https://t.co/nl06PJVQ0n or #BuyItNow on #Amazon at… https://t.co/t0xQobQqgX
191,"Slow Boat To Purgatory, Book One
https://t.co/34xTkbYCzS
""Addictive and quite enjoyable""
#5Stars 'Well crafted, a g… https://t.co/I90zgw0593"
192,"RT@AmazngBooks A great gift for that special Elvis fan you know. ""LETTERS FROM ELVIS"" - The dramatic untold details… https://t.co/w6HWiPLoC1"
193,Have you seen this latest product? Readbook by dealkell https://t.co/09wVmeg83C #Two-color mode #night mode… https://t.co/PnLrdlfiqe
194,#Checkitout HOW TO BECOME A PRIVATE INVESTIGATOR on our #blog at https://t.co/tJik1NUxNf or #BuyItNow on #Amazon at… https://t.co/yOugWB0MoG
195,I have so many books on the shelves waiting to be read and I'm so happy to say that I've finally started reading Th… https://t.co/LFLd2OVuZo
196,8 books that can help make you a better leader. From @brooklyndan #readinglist #books https://t.co/M2vndkzBRj https://t.co/JvwnrP9piZ
197,#Checkitout THE NEXT PORT on our blog at https://t.co/imqj41IVbv or #BuyItNow on #Amazon at https://t.co/UcYYmJRjSG… https://t.co/zToZ4oJRWj
198,THE KILLER ANGEL https://t.co/a0Z0sCaZvK #book #ycrazymind
199,#Checkitout INEVITABLE on our blog at https://t.co/7cQebEPgBJ or #BuyItNow on #Amazon at https://t.co/oof9pJ5YHD… https://t.co/iVb4hJ9Us3
