4/16/19 19:09,#BernieSanders Calls Out Hypocrisy of the So-Called '#CenterForAmericanProgress' https://t.co/ahpUIOlRl5 via… https://t.co/Dx6QhcW5NG,United States,
4/16/19 19:06,When #NeeraTanden is trending at the same time as #RoyMoore it's time for #Democrats  #DNC to take an honest look a… https://t.co/vJv8sYV4Wc,,
4/16/19 19:05,"Let's wait until the #MuellerReport is out, shall we, @POTUS @realDonaldTrump? #MAGA #FoxNews #Hannity #CNN… https://t.co/DRY8MzlvNy",The Molten Core,
4/16/19 19:04,"No Shoes,  No Service! #MAGA #FoxNews #Hannity #CNN #TheLead #FoxAndFriends #Election2020 https://t.co/q3Bhamzajm",The Molten Core,
4/16/19 19:04,"The next (D) to speak the words ""richest nation on earth"" should be shown the #debt clock and the rate at which it… https://t.co/7VZwXxPYmn",,
4/16/19 19:04,#ClimateAction - The folks at @eldersclimate are hosting a call on April 23rd that is all about getting our elder f… https://t.co/MRt3bayMI4,"Mountain View, CA",
4/16/19 19:03,"Interesting piece on #gender and language in #Election2020.  I never would have expected the women to use a ""fighte… https://t.co/C8Wc7QnPK2","Maryland, USA",
4/16/19 19:00,#CoryBooker proposes dramatic expansion to Earned Income Tax Credit https://t.co/V7HEPrKFXo #Election2020 #Booker,,
4/16/19 18:59,"What Happened When Pete Buttigieg Tore Down Houses In Black And Hispanic South Bend https://t.co/CRcZddy7Sj via @henryjgomez
#Election2020",San Francisco,
4/16/19 18:57,"another Clinton Democrat, trying to play both sides of every issue #KamalaHarris #Election2020 #Israel #Palestine… https://t.co/CY7PaPcmFV",Chicago to Vegas,
4/16/19 18:46,On the Outside Looking in: a Critique of Inside/outside Strategy https://t.co/hfhaYtoeKb #USPolitics #USElections… https://t.co/KCzMA0OLoV,,
4/16/19 18:45,Congrats to @AndrewYang for landing @marchandsteve for his campaign. Both are great guys and will be running an exc… https://t.co/EDRUlSsd1m,New Hampshire,
4/16/19 18:44,@SenThomTillis The extra $ in my paycheck doesn't even allow me to take my family out to dinner. #GOPTaxScam has ca… https://t.co/emdgsJlmw1,,
4/16/19 18:43,Still haven't heard much from #Election2020 Candidates about #Retail workers being put out of work more rapidly tha… https://t.co/uQgzXPM7jb,Minneapolis,
4/16/19 18:42,Re-Elect @IlhanMN in #Election2020! https://t.co/dRoymOsVIV,El Paso TX,
4/16/19 20:10,We need a president who will nominate judges who are fair minded-constitutionalists #VoteTheCourts2020 #Election2020 https://t.co/VpGXNPSN7I,"Washington, DC",
4/16/19 20:04,“#Trump (&amp; the #Republican Party) recognizes he probably cannot win a 2020 election that is a referendum on his pre… https://t.co/eDTg5PX8SV,Planet Earth,
4/16/19 20:03,#Trump said a couple weeks ago that they need target another group to add in his path for #reelection in 2020 - Tru… https://t.co/qJff7cJmRK,NYC,
4/16/19 20:00,#KirstenGillibrand introduces bill to assist 9/11 survivors https://t.co/QrSNYE6aXO #Election2020 #Gillibrand,,
4/16/19 19:59,Public Servant ready to serve the Republican Party of #NC as NCGOP Chairman .  Veteran and warrior for the Constitu… https://t.co/zWUSiAo3HI,"Raleigh, North Carolina",
4/16/19 19:54,We like @RepMoBrooks for #ALSen in #Election2020.,"Virginia, USA",
4/16/19 19:48,"The @NYTimes ' breakdown of Democrats 2020 campaign finance was fine, but I extrapolated two more columns which bet… https://t.co/fRxdZu42bH","New York, NY",
4/16/19 19:48,There seems to be a competition between current and potential #Election2020 candidates to refine the definition of… https://t.co/qlVtEEci4G,,
4/16/19 19:46,Just contributed to @Marie4Congress!!! #Elections2020 #IL03,"Los Angeles, CA",
4/16/19 19:34,Sad 2c low info voters c this election as Dems vs Trumpers &amp; not as the survival of our country. This isn't just wh… https://t.co/qsIWDlDPkG,"Philadelphia, PA",
4/16/19 19:33,"THE BRIEFING ROOM: @DEVINDWYER. @MARYALICEPARKS (April 16, 2019; 12:30 PDT) #ELECTION2020 #BILLWELD2020 #BILLWELD… https://t.co/fJ6jPmbvtU","Rosemead, CA/Hong Kong",
4/16/19 19:32,"@TulsiPress 
Tulsi Gabbard 2020 – On Higher Education And 6 Other Key Issues
#Tulsi #Tulsi2020 #TulsiGabbard… https://t.co/wr3bvBebvE","New York, NY",
4/16/19 19:31,"@CAforTulsi @Il4Tulsi @MDforTulsi @tulsi_nyc 
Tulsi Gabbard 2020 – On Higher Education And 6 Other Key Issues… https://t.co/QPyKRGdFCQ","New York, NY",
4/16/19 19:30,#JohnHickenlooper collects $2M in first quarter https://t.co/vNRZWd2A99 #Election2020 #Hickenlooper,,
4/16/19 19:29,"Just as I suspected, these are reportedly the fighters!
#Election2020 https://t.co/W88zi7lEtJ","Philadelphia, PA",
4/16/19 19:28,"@TP4TG 
Tulsi Gabbard 2020 – On Higher Education And 6 Other Key Issues
#Tulsi #Tulsi2020 #TulsiGabbard… https://t.co/h1bejCq6nO","New York, NY",
4/16/19 19:24,https://t.co/8pSs98MTfx 2020 election predictions - get em here first! #Election2020,,
4/16/19 19:21,"I don't want to see damn ads, I want see #action out of my govt, all branches. 
By the time #Election2020 arrives t… https://t.co/74oafxrmpZ",,
4/16/19 19:14,Respect for @BernieSanders for attending a @FoxNews Town Hall and respect for Fox not stacking the audience against… https://t.co/GNQrNRLaJR,"Jupiter, FL",
4/16/19 19:14,"'Trump has thus already matched or even outraised Bernie Sanders and Kamala Harris, the leading Democratic fundrais… https://t.co/q6jVmkWiPv",United States,
4/16/19 19:13,Howard Schultz’s Idiotic Lies About #BernieSanders Backfires Yet AGAIN https://t.co/bC5WZeD6MB via @YouTube… https://t.co/vcGIJpbtCC,United States,
4/16/19 19:09,#BernieSanders Calls Out Hypocrisy of the So-Called '#CenterForAmericanProgress' https://t.co/ahpUIOlRl5 via… https://t.co/Dx6QhcW5NG,United States,
4/16/19 19:06,When #NeeraTanden is trending at the same time as #RoyMoore it's time for #Democrats  #DNC to take an honest look a… https://t.co/vJv8sYV4Wc,,
4/16/19 19:05,"Let's wait until the #MuellerReport is out, shall we, @POTUS @realDonaldTrump? #MAGA #FoxNews #Hannity #CNN… https://t.co/DRY8MzlvNy",The Molten Core,
4/16/19 19:04,"No Shoes,  No Service! #MAGA #FoxNews #Hannity #CNN #TheLead #FoxAndFriends #Election2020 https://t.co/q3Bhamzajm",The Molten Core,
4/16/19 19:04,"The next (D) to speak the words ""richest nation on earth"" should be shown the #debt clock and the rate at which it… https://t.co/7VZwXxPYmn",,
4/16/19 19:04,#ClimateAction - The folks at @eldersclimate are hosting a call on April 23rd that is all about getting our elder f… https://t.co/MRt3bayMI4,"Mountain View, CA",
4/16/19 19:03,"Interesting piece on #gender and language in #Election2020.  I never would have expected the women to use a ""fighte… https://t.co/C8Wc7QnPK2","Maryland, USA",
4/16/19 19:00,#CoryBooker proposes dramatic expansion to Earned Income Tax Credit https://t.co/V7HEPrKFXo #Election2020 #Booker,,
4/16/19 18:59,"What Happened When Pete Buttigieg Tore Down Houses In Black And Hispanic South Bend https://t.co/CRcZddy7Sj via @henryjgomez
#Election2020",San Francisco,
4/16/19 18:57,"another Clinton Democrat, trying to play both sides of every issue #KamalaHarris #Election2020 #Israel #Palestine… https://t.co/CY7PaPcmFV",Chicago to Vegas,
4/16/19 18:46,On the Outside Looking in: a Critique of Inside/outside Strategy https://t.co/hfhaYtoeKb #USPolitics #USElections… https://t.co/KCzMA0OLoV,,
4/16/19 18:45,Congrats to @AndrewYang for landing @marchandsteve for his campaign. Both are great guys and will be running an exc… https://t.co/EDRUlSsd1m,New Hampshire,
4/16/19 18:44,@SenThomTillis The extra $ in my paycheck doesn't even allow me to take my family out to dinner. #GOPTaxScam has ca… https://t.co/emdgsJlmw1,,
4/16/19 18:43,Still haven't heard much from #Election2020 Candidates about #Retail workers being put out of work more rapidly tha… https://t.co/uQgzXPM7jb,Minneapolis,
4/16/19 18:42,Re-Elect @IlhanMN in #Election2020! https://t.co/dRoymOsVIV,El Paso TX,
4/16/19 18:38,Today @NCHouseGOP endorse @DanForestNC for Governor in 2020. #RunForestRun #Election2020 #DanForestforGovernor https://t.co/URY0KzTgUF,"Concord, NC",
4/16/19 18:33,Today @DanForestNC picks up endorsements from @NCHouseGOP in his campaign to run for Governor. #RunForestRun #NCGA… https://t.co/Bvyun1xk6z,"North Carolina, USA",
4/16/19 18:33,@thehill She can say what she wants but Rep Omar has shown she’s anti-Semitic when she opens her mouth. #Pelosi doe… https://t.co/Ri62CCC093,"Tampa Bay, FL.",
4/16/19 18:32,#podin @SlateGabfest's Political Gabfest #podcast The “Wahoo” Edition https://t.co/CpPo2SzVem @emilybazelon @jbouie… https://t.co/nulgvNCnz4,"Greenville, United States",
4/16/19 18:30,#JulianCastro raises $1.1 million in first quarter https://t.co/rPoK2ptzqJ #Election2020,,
4/16/19 18:27,"100% facts. If Bernie doesn’t recognize this is a win at all costs strategy that harms the party, country and world… https://t.co/nagl8KZJnr","Orange County, CA",
4/16/19 18:25,"What this actually means is that Dinobernie isn't serious about renewable energy. 

Which is fitting, since he's a… https://t.co/p6Bgpl168o",,
4/16/19 18:22,Dear every #presidentialcandidate or potential candidate: I'm not paying attention (or money) to you until a year f… https://t.co/aESh8qZthH,,
4/16/19 18:20,"@psychdr100 @dc_tribune If it would serve Trump's interests, he would burn the entire world. #TheResistance… https://t.co/aDeyVUKDtC",,
4/16/19 18:18,"#BernieSanders plans will cost $20G per #taxpayer https://t.co/UKbF0hNPKs “If you look at #healthcare, free tuition… https://t.co/uflyVned1y",USA,
4/16/19 18:11,@USATODAY Trump is getting killed in campaign fundraising. Harris &amp; Sanders together tie him and they haven't been… https://t.co/5IqvQpBMB1,"Des Plaines, IL",
4/16/19 18:10,"Koch brothers put BIG money behind deleting facebook

https://t.co/z1tUhe8a6x

facebook is a virus

🤢🤢🤢🥵🥶🥶🥶😷😷🥵🤢🤢😷😷😷… https://t.co/UtMFk91cFe",,
4/16/19 18:09,Top two Dems equal Trump. Add in the rest of the Dem presidential candidate field and #election2020 is shaping up t… https://t.co/fGk57000xG,"Des Plaines, IL",
4/16/19 18:09,#ClimateAction - #ClimateVoters: This is what we can all do for our teen #schoolstrike4climate kids that can't vote… https://t.co/aFas8SYpyU,"Mountain View, CA",
4/16/19 18:09,"Here's where 2020 presidential candidate #EricSwalwell stands on #cannabis:

https://t.co/VJvXCOqTsW

#election2020 https://t.co/2D6TL97Iqz","Los Angeles, CA",
4/16/19 18:06,@realDonaldTrump More taxpayer money wasted on a trip that solves nothing but to temporarily satiate your ego. Amer… https://t.co/uAXEc6sjCy,,
4/16/19 18:03,Clinton had signaled that the results of Mueller's investigation could be the catalyst for her #Election2020 entry.… https://t.co/9SzbTAjFcr,,
4/16/19 17:59,Barr another #PROFESSIONALLIAR &amp; lackey for #LyinKing  Barr won't nobly serve our country - he'll serve &amp; protect… https://t.co/7Ya74FH0Kn,"Pennsylvania, USA",
4/16/19 17:59,No doubt @HillaryClinton believes this- most politicians have super egos. Most likely Clinton has polling which sup… https://t.co/JHF2H7cClf,,
4/16/19 17:57,"HE'S RUNNING!!
#BillWeld 
#Election2020 https://t.co/hpMFLltzey","Texas, USA",
4/16/19 17:57,#JayInslee raised $2.25 million in first quarter of presidential campaign https://t.co/cOrBYG8z0b #Election2020 #Inslee,,
4/16/19 17:56,"Nothing against #BernieSanders.  I also thought he did well at the #BernieTownHall, &amp; applaud him for appearing at… https://t.co/Z9Vne4c5AH","Riverdale Park, MD ",
4/16/19 17:53,"@JillFilipovic How are we distinguishing between trying to “undermine” a candidate, and trying to defeat him?… https://t.co/fMJ9pXGX2h",Los Angeles,
4/16/19 17:51,@YellowstoneNPS Wow. I read this article about non lead ammunition. Zinke overturned the ban on his 1st day in offi… https://t.co/FpxE5jwewQ,,
4/16/19 17:48,@Robillard @BernieSanders @ewarren @PeteButtigieg @KamalaHarris @amyklobuchar @JulianCastro @JayInslee… https://t.co/lSMBKf7qeu,Los Angeles,
4/16/19 17:47,"Even if you don't think @HillaryClinton is joining #Election2020, if she entered right now she would be the front-r… https://t.co/Z63gEdvBj3",,
4/16/19 17:45,"Looks like the ONLY way we can turn Alabama blue in #Election2020 is if we nominate a sexually deviant, bible thumping Democrat.  #RoyMoore",A Blue state (thankfully),
4/16/19 17:45,"Swing Voters in Ohio support the release of the Mueller Report on Thursday, but say it doesn't matter much to them… https://t.co/XptE6dWt72",United States,
4/16/19 17:44,"Firefly’s president @jenatfirefly explains the importance of starting technology projects now, in preparation for t… https://t.co/UN6J6YtxM1",We're EVERYWHERE!,
4/16/19 17:43,I have a real thing about #election2020. I need to see a candidate who has won a state wide election first before I… https://t.co/gW4amTaVLm,Indiana,
4/16/19 17:32,The Founding Fathers made it clear in the #FirstAmendment that your right to #FreeSpeech is practically limitless.… https://t.co/5Lmt77MKFA,America,
4/16/19 17:32,He makes a good point #mapoli #nhpolitics #Election2020 https://t.co/GeYKJVLSmO,Massachusetts,
4/16/19 17:30,"Former MA @GovBillWeld announced Monday he’ll challenge Donald Trump in the Republican primary, citing the Presiden… https://t.co/yqMK9XKHZV",Massachusetts,
4/16/19 17:30,@SenateGOP @GOP @SpeakerPelosi Now for reality. Costs have risen &amp; wages are mostly flat. Increases are not keeping… https://t.co/cWVhCRO1Nr,,
4/16/19 17:30,Trump's 2020 plan: Target seniors on Facebook https://t.co/bvweqAa6Pe via @Axios #Election2020 https://t.co/UJ3kWKLQHt,"Austin, TX",
4/16/19 17:29,The Dem ticket that has the best chance to win in #Election2020: #CNN #MSNBC #PBS #BBC #MSM #Democrats  #Buttigieg2020,SAVANNAH,
4/16/19 17:26,“The Trump campaign is spending nearly half (44%) of its Facebook ad budget to target users who are over 65 years o… https://t.co/p3wS7e7tp5,All over,
4/16/19 17:22,@ggreenwald @neeratanden is such a loathsome wretch. Why do establishment Democrats keep her around? They need to s… https://t.co/sRmWSYIZKN,"Ewing, NJ",
4/16/19 17:20,#Resistance #Indivisible as you know @SenTomCotton is one of the worst senators &amp; needs to be flipped. We have… https://t.co/bPIQrqc4Zm,"Eureka Springs, Arkansas",
4/16/19 17:19,More than eight million workers will be left behind by the Trump overtime proposal. Workers would receive $1.2 bill… https://t.co/UhZuM8RC6R,"Sacramento, CA",
4/16/19 17:14,Will a Bill Weld presidential run sap Trump's mainstream Republican support? We're about to find out how much of th… https://t.co/uABFxqEH7t,United States,
4/16/19 17:12,"Most #LGBTQ people know the anxiety that coming out brings.
#PeteButtigieg #ComingOut #Election2020 #DemocraticParty https://t.co/K4nODrVye8","Oklahoma City, OK",
4/16/19 17:10,Presidential candidates talk fair-minded judges on the campaign trail. #VoteTheCourts2020 #Election2020 https://t.co/VpGXNPSN7I,"Washington, DC",
4/16/19 17:07,"I really wish @BernieSanders and @JoeBiden would sit 2020 out. It’s time for a generational shift in our national leadership.
#election2020",Wyoming,
4/16/19 17:07,"When asked who they would support from a list of 20 candidates – including ""someone else"" – 29% named Sanders while… https://t.co/U7TjLfnbtP","Washington, DC",
4/16/19 17:06,"Trump, along with Establishment Dems &amp; #neocons are planning another war in #Venezuela. One candidate has been very… https://t.co/pwFk3KA78W","Here, Now",
4/16/19 17:05,Backflipping @BernieSanders once again proves that socialism is full of hypocrisy. https://t.co/nh6s5NbcLy… https://t.co/A0tk95qYJD,"Atlanta, Ga",
4/16/19 17:03,Trump is raking in mountains of cash ahead of 2020. No Democrat is even close. #Trump #Fundraising #Election2020… https://t.co/oa9eDgOwCg,"Washington, D.C.",
4/16/19 17:01,#FromtheCenter: Democratic Presidential Candidates Race to Raise—and Spend—Funds | @WSJ  https://t.co/9WLGxIyTzv… https://t.co/Tp7dECysqJ,USA: San Francisco & Virginia,
4/16/19 16:57,@Paul_VanDerMeer Bernie is the less malicious Democratic version of Trump. He has a cult like following and he says… https://t.co/S3gNMRMiMg,"ÜT: 33.87572,-",
4/16/19 16:55,"Could the extreme lunacy of AOC, Ihan, Tliab &amp; others, be  part of a plot to have Crazy Bernie look to be a moderat… https://t.co/dRKg1IsuJC",,
4/16/19 16:54,"-@AndrewYang - This would be a good one for: https://t.co/UXKB8fmK8b 
#Yang2020 #DNC #election2020 https://t.co/iKMe7QxZ1e","Portland, OR",
4/16/19 16:52,"Voters support Ds policies, but Rs have decades of serious promotion of self-reliance and America as land of opport… https://t.co/bDcNTk4KEE","Denton, TX",
4/16/19 16:51,@essenviews Thats a margin Democrats can surmount if they put their hearts and minds to it. #Alabama #election2020,#theresistance,
4/16/19 16:50,@nytimes Old people love using Facebook.  Old people actually vote.  I don't use Facebook and I'm usually the young… https://t.co/PdZ40aLAHg,,
4/16/19 16:48,"Ms @IlhanOmar Death threats, pffssst. People get death threats all the time. Don't be so melodramatic. But of cours… https://t.co/Nbh2znPUez",East Coast USA,
4/16/19 16:40,This is why #women voters of all races will determine who the next #POTUS will be @TheDemocrats focus on what matte… https://t.co/JBWIIZmKO4,Lyon France,
4/16/19 16:38,#TrumpNews #FinancialNews #TwitterNews: Am #battle over #TrumpPocalypse's #TaxReturns probably gonna go into… https://t.co/HsL3rS68ku,in am dark corner,
4/16/19 16:37,"This is important. ""Ultimately, what characterizes Buttigieg’s approach to governance is a trust in existing system… https://t.co/CrGEzmEDsE","Birmingham, AL",
4/16/19 16:37,Finally found a frame for this epic poster. #Vote ##Election1996 #Election2020 @LeagueWomenVote @WomenVoters2020… https://t.co/LSH3X8voDB,,
4/16/19 16:36,"A majority of Democratic voters say they want a 2020 candidate who is ""electable."" That often means someone white a… https://t.co/cP4WHTAQeE",NORTHEAST US LIBERAL BASTARD,
4/16/19 16:35,"Be concerned, the GOP is trying to fix the elections. #Election2020 https://t.co/CObIjcO22u",United States,
4/16/19 16:32,More #TuesdayThoughts #Election2020 #Buttigieg2020 https://t.co/yWhqJPqR3a,SAVANNAH,
4/16/19 16:32,"@voxdotcom For #Election2020, it should only mean one thing ==&gt; Who. Can. Beat. Trump.",,
4/16/19 16:30,"Trying to keep it clean, Castro isn't accepting funds from political action committees. A noble strategy but a pote… https://t.co/ghvJ78nO74","New York, NY",
4/16/19 16:25,.@JohnKingCNN I'm surprised your panel can't see how #Democrats running for #Election2020 can solve 'big donor'/PAC… https://t.co/8IT5LMlR1O,,
4/16/19 16:19,Money doesn't matter in modern presidential races https://t.co/91MKZzfhxv via @Axios #Election2020 https://t.co/aLWpoEv4Fj,"Austin, TX",
4/16/19 16:11,@sarahdwire @latimes How about you have release your taxes to br on ballot #election2020,,
4/16/19 16:10,"Booker criticizing Delaney for some self funding is simply odd &amp; a mistake.

And unlike @JohnDelaney, @CoryBooker d… https://t.co/m5MQ1P2Z0A",,
4/16/19 16:08,#election2020 What do you think? @PattyMattson https://t.co/m7jzrOzlHc,"Spokane, WA",
4/16/19 16:07,"So now that the Democrats have about 20 candidates for president, including a former soldier and Rhodes Scholar who… https://t.co/LihPpInO8E","Vancouver, Canada",
4/16/19 16:06,I do have a preference for our VP nomination...the senior Senator from Nevada #election2020 https://t.co/ENBSQQDPWD,Northern California ,
4/16/19 16:06,Hey MSM:  are any women still in the race for the Democratic nomination for POTUS 2020??? I can’t tell from your co… https://t.co/yCTX3i1InY,,
4/16/19 16:03,Day 816: @realDonaldTrump is still the @POTUS. 567 days until #Election2020.,,
4/16/19 16:01,This is really a GREAT tool for comparing candidates in #Election2020! https://t.co/kEImaiahEN,"Maryland, USA",
4/16/19 16:00,"“Trump’s #Election2020 campaign has announced it raked in $30.3 million in the first quarter alone, which far outpa… https://t.co/E9r9Wg1LO5",All over,
4/16/19 15:59,"""One thing we could do... would be to make it, if not legally obligatory, but certainly a social norm that anybody… https://t.co/zyh6QebcFn",NORTHEAST US LIBERAL BASTARD,
4/16/19 15:50,"#FromtheRight: Bernie Sanders, at combative Fox News town hall, makes no apologies for making millions | @FoxNews… https://t.co/C0cVWnqEI3",USA: San Francisco & Virginia,
4/16/19 15:48,".@juliancastro's 'Julian for the Future' had about as much cash on hand ($677,654.72) as @HillaryClinton's 2016 cam… https://t.co/OBgcar1DTS",,
4/16/19 15:47,@WayneDupreeShow Another perfect marketing tool footage etc for #Election2020 if @GOPChairwoman @parscale @realDonaldTrump use it properly.,,
4/16/19 15:43,"Since @GovBillWeld has officially announced his campaign for president, will @SCGOP hold a Republican primary? In a… https://t.co/v74cVHDG6V","South Carolina, USA",
4/16/19 15:39,@TheStagmania My FannieLou sick &amp; tired moment of @PeteButtigieg @BetoORourke who’s supporters don’t look like me &amp;… https://t.co/Ipj2BmKr2C,France,
4/16/19 15:33,.@GovBillWeld is a hopeful sign for some Republicans who are also transgender.  Trump is running them out of the U.… https://t.co/MVklSJzDd0,Massachusetts,
4/16/19 15:33,Trump when he finds out he’s running against Bill Weld #election2020 https://t.co/3hXvFK3MQH,,
4/16/19 15:32,"Aspirants for party nominations in presidential #election2020  from 2 extreme ends of electoral spectrum, #Trump an… https://t.co/SdZQD2Fhy7","New York, NY",
4/16/19 15:29,#Politics #Campaigns #Election2020 #Money --&gt; Tracking The Money Race Behind The Presidential Campaign https://t.co/wRThQeCjNi,"Malibu, CA",
4/16/19 15:29,"@krassenstein 2 perspectives:
Christian: Trump radiates zero godliness. If anything, he's a false prophet, sold his… https://t.co/8ooCY2qNHw","College Station, TX",
4/16/19 15:28,"#Election2020
Buttigieg reminds me a lot of Obama in that he’s smart, sophisticated and worldly. But those traits d… https://t.co/qTupPnB268",,
4/16/19 15:26,UnitedHealth CEO says 'Medicare for All' would 'destabilize the nation's health system'. (It will destabilize Unite… https://t.co/JdaOquTYXH,"Chicago, IL",
4/16/19 15:25,"Debate and challenge in #Politics are good. But Trump will flatten this guy.
#Election2020

BBC News - Bill Weld: T… https://t.co/CRFPU7cNe5",Portland and other locations.,
4/16/19 15:25,Candidates in New Hampshire This Week: https://t.co/qQJVvqQv1U @BetoORourke @GovBillWeld @NHIOP #NHPolitics #Election2020,"Manchester, NH",
4/16/19 15:11,@AnandWrites Curious about your take on charitable given by 2020 POTUS candidates. #Election2020,"Philadelphia, PA",
4/16/19 15:01,"#POTUS interview w/ KSTP TV in Minnesota, 

""... she's got a way about her that's very very bad for our country.""… https://t.co/cApTExvlWk",Virginia,
4/16/19 15:00,"Speaker Alexandria Ocasio-Cortez: Joe Biden Is A Step Backwards
https://t.co/ygQu7xHQi1
#AlexandriaOcasioCortez… https://t.co/meBULsz7nm","South Carolina, USA",
4/16/19 14:57,A couple more frames from @PeteButtigieg’s historic Presidential campaign launch event in South Bend on Sun. Shot… https://t.co/ORVRMlJIvi,"37.819284,-122.246917",
4/16/19 14:54,"4-16-19
#Friends a democrat has to primary these people. #VoteThemOut 

#Election2020 
#Democrats
@TheDemocrats… https://t.co/hZPiGhtb5f",,
4/16/19 14:52,"@jvn @angg_fn Do Both! 
@realDonaldTrump Help Resolve Flint AND telephone pro atheletes to HELP with Societal issue… https://t.co/fYwapB0g3f",United States,
4/16/19 14:48,#WestVirginia allowed its residents to vote at 2020 Presidential #elections from #abroad with the help of… https://t.co/JKhzT3ZuWe,,
4/16/19 14:45,Another Dem jumps into the race to challenge U.S. Sen Cory Gardner https://t.co/haTQvNuVMC #Colorado #Politics #Election2020 @mdy1,"Greeley, CO",
4/16/19 14:45,Perry Bacon Jr: Can Julian Castro Rally Latino Voters? https://t.co/Xfzu83MuUN via @fivethirtyeight #Election2020,"Austin, TX",
4/16/19 14:44,"@ScottShaneNYT @kenvogel Serious #journalism, the #NewYorkTimes. Celebrating that you can get embarrassing quotes i… https://t.co/z5ZopHSDBo",Los Angeles,
4/16/19 14:44,"#Election2020 Calculation Calibration #BNG Update:

https://t.co/y0eJyp1LtJ

Top Dem Electability BNG Scores - as o… https://t.co/oxhmour9QZ",United States,
4/16/19 14:42,"""We are, for the first time in American history, talking about a slew of  political leaders who are mothers... How… https://t.co/djFG3W6Yag","Baltimore, MD",
4/16/19 14:39,Tr*mp has already raised 30 million in Q1 while Dems have 30 primary candidates that will be spending cash through… https://t.co/BE0iKQztd8,,
4/16/19 14:38,Eager to compare the conclusions of this #StopSanders movement vs. the ineffective  #StopTrump #DumpTrump… https://t.co/Uv7JWzncN8,"Miami, FL",
4/16/19 14:36,"@AngieCraigMN That’s why we flipped this District. Keep fighting for us, Angie. #Election2020 is just around the corner.",Minnesota,
4/16/19 14:35,"4-16-19
Organizers it is becoming more apparent that #Trump intends to use public hatred and discrimination against… https://t.co/WPN0zxJzbu",,
4/16/19 14:30,Thank u @realdonaldtrump for excellent leadership.  Thanks for staying strong even under #Democrats #Obstructionism… https://t.co/hZv88lWDc5,Arkansas,
4/16/19 14:25,"Column: I guarantee the Electoral College will deadlock, with both the Trump-Haley ticket and the Buttigieg-Biden t… https://t.co/d50uVjLwCz","Allentown, PA",
